day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-1;146000;KELP;2012;27;;;;;2016;-27;;;;;2014.0;2917.0
-1;146100;RAINFOREST_RESIN;9996;1;9995;21;;;10004;-1;10005;-21;;;10000.0;2867.0
-1;146100;KELP;2012;22;;;;;2014;-8;2016;-22;;;2013.0;2867.0
-1;146200;RAINFOREST_RESIN;9998;9;9996;2;9995;22;10004;-2;10005;-22;;;10001.0;2923.0
-1;146200;KELP;2012;24;;;;;2016;-24;;;;;2014.0;2923.0
-1;146300;RAINFOREST_RESIN;9998;1;9996;2;9995;27;10004;-2;10005;-27;;;10001.0;2923.0
-1;146300;KELP;2012;29;;;;;2016;-29;;;;;2014.0;2923.0
-1;146400;RAINFOREST_RESIN;9995;28;;;;;10005;-28;;;;;10000.0;2917.0
-1;146400;KELP;2012;28;;;;;2016;-28;;;;;2014.0;2917.0
-1;146500;RAINFOREST_RESIN;9995;30;;;;;10005;-30;;;;;10000.0;2871.0
-1;146500;KELP;2012;30;;;;;2014;-3;2016;-30;;;2013.0;2871.0
-1;146600;RAINFOREST_RESIN;10000;0;9998;5;9995;24;10005;-24;;;;;10002.5;2969.5
-1;146600;KELP;2014;0;2012;24;;;2016;-24;;;;;2015.0;2969.5
-1;146700;RAINFOREST_RESIN;9998;8;9996;2;9995;27;10004;-2;10005;-27;;;10001.0;2945.0
-1;146700;KELP;2013;29;;;;;2016;-29;;;;;2014.5;2945.0
-1;146800;RAINFOREST_RESIN;9995;26;;;;;10005;-26;;;;;10000.0;2944.0
-1;146800;KELP;2013;26;;;;;2016;-26;;;;;2014.5;2944.0
-1;146900;RAINFOREST_RESIN;9996;2;9995;22;;;10004;-2;10005;-22;;;10000.0;2945.5
-1;146900;KELP;2013;23;;;;;2016;-24;;;;;2014.5;2945.5
-1;147000;RAINFOREST_RESIN;9996;1;9995;24;;;10002;-10;10004;-1;10005;-24;9999.0;2944.5
-1;147000;KELP;2013;25;;;;;2016;-25;;;;;2014.5;2944.5
-1;147100;RAINFOREST_RESIN;9996;2;9995;27;;;10004;-2;10005;-27;;;10000.0;2898.5
-1;147100;KELP;2013;2;2012;27;;;2014;-4;2016;-29;;;2013.5;2898.5
-1;147200;RAINFOREST_RESIN;9995;21;;;;;10005;-21;;;;;10000.0;2936.0
-1;147200;KELP;2012;21;;;;;2016;-21;;;;;2014.0;2936.0
-1;147300;RAINFOREST_RESIN;10000;0;9996;2;9995;28;10002;-7;10004;-2;10005;-28;10001.0;2964.0
-1;147300;KELP;2014;0;2012;30;;;2016;-30;;;;;2015.0;2964.0
-1;147400;RAINFOREST_RESIN;9996;1;9995;29;;;10004;-1;10005;-29;;;10000.0;2936.0
-1;147400;KELP;2012;30;;;;;2016;-30;;;;;2014.0;2936.0
-1;147500;RAINFOREST_RESIN;9995;20;;;;;10005;-20;;;;;10000.0;2936.0
-1;147500;KELP;2012;20;;;;;2016;-20;;;;;2014.0;2936.0
-1;147600;RAINFOREST_RESIN;9996;2;9995;23;;;10004;-2;10005;-23;;;10000.0;2937.0
-1;147600;KELP;2012;24;;;;;2016;-25;;;;;2014.0;2937.0
-1;147700;RAINFOREST_RESIN;10002;0;9995;27;;;10005;-27;;;;;10003.5;2913.0
-1;147700;KELP;2012;27;;;;;2015;-27;;;;;2013.5;2913.0
-1;147800;RAINFOREST_RESIN;9996;2;9995;27;;;10002;-1;10004;-2;10005;-27;9999.0;2956.5
-1;147800;KELP;2014;0;2012;29;;;2015;-29;;;;;2014.5;2956.5
-1;147900;RAINFOREST_RESIN;9996;1;9995;20;;;10004;-1;10005;-20;;;10000.0;2924.5
-1;147900;KELP;2012;21;;;;;2015;-21;;;;;2013.5;2924.5
-1;148000;RAINFOREST_RESIN;9996;2;9995;29;;;10002;-9;10004;-2;10005;-29;9999.0;2932.0
-1;148000;KELP;2012;31;;;;;2015;-31;;;;;2013.5;2932.0
-1;148100;RAINFOREST_RESIN;9995;30;;;;;10005;-30;;;;;10000.0;2939.0
-1;148100;KELP;2012;30;;;;;2016;-30;;;;;2014.0;2939.0
-1;148200;RAINFOREST_RESIN;9998;5;9996;1;9995;26;10004;-1;10005;-26;;;10001.0;2913.0
-1;148200;KELP;2012;26;;;;;2014;-6;2016;-27;;;2013.0;2913.0
-1;148300;RAINFOREST_RESIN;9996;2;9995;25;;;10004;-2;10005;-25;;;10000.0;2952.0
-1;148300;KELP;2013;2;2012;25;;;2016;-27;;;;;2014.5;2952.0
-1;148400;RAINFOREST_RESIN;9996;1;9995;20;;;10004;-1;10005;-20;;;10000.0;2952.0
-1;148400;KELP;2013;21;;;;;2016;-21;;;;;2014.5;2952.0
-1;148500;RAINFOREST_RESIN;9996;2;9995;20;;;10004;-2;10005;-20;;;10000.0;2940.0
-1;148500;KELP;2013;22;;;;;2015;-4;2016;-22;;;2014.0;2940.0
-1;148600;RAINFOREST_RESIN;9996;1;9995;20;;;10004;-1;10005;-20;;;10000.0;2952.0
-1;148600;KELP;2013;21;;;;;2016;-21;;;;;2014.5;2952.0
-1;148700;RAINFOREST_RESIN;9998;4;9995;26;;;10005;-26;;;;;10001.5;2954.0
-1;148700;KELP;2013;25;;;;;2016;-26;;;;;2014.5;2954.0
-1;148800;RAINFOREST_RESIN;9995;26;;;;;10002;-1;10005;-26;;;9998.5;2969.0
-1;148800;KELP;2013;26;;;;;2016;-26;;;;;2014.5;2969.0
-1;148900;RAINFOREST_RESIN;9996;2;9995;30;;;10004;-2;10005;-30;;;10000.0;2961.5
-1;148900;KELP;2013;32;;;;;2016;-32;;;;;2014.5;2961.5
-1;149000;RAINFOREST_RESIN;10002;0;9996;1;9995;30;10004;-1;10005;-30;;;10003.0;2949.0
-1;149000;KELP;2014;0;2013;31;;;2016;-31;;;;;2015.0;2949.0
-1;149100;RAINFOREST_RESIN;10000;0;9996;1;9995;24;10004;-1;10005;-24;;;10002.0;2953.0
-1;149100;KELP;2014;0;2013;30;;;2016;-25;;;;;2015.0;2953.0
-1;149200;RAINFOREST_RESIN;10002;0;9998;1;9996;2;10004;-2;10005;-22;;;10003.0;2947.5
-1;149200;KELP;2015;0;2013;27;;;2016;-24;;;;;2015.5;2947.5
-1;149300;RAINFOREST_RESIN;9996;1;9995;26;;;10004;-1;10005;-26;;;10000.0;2971.5
-1;149300;KELP;2013;27;;;;;2016;-27;;;;;2014.5;2971.5
-1;149400;RAINFOREST_RESIN;9996;1;9995;26;;;10004;-1;10005;-26;;;10000.0;2964.0
-1;149400;KELP;2013;27;;;;;2015;-7;2016;-27;;;2014.0;2964.0
-1;149500;RAINFOREST_RESIN;9996;2;9995;29;;;10004;-2;10005;-29;;;10000.0;2985.5
-1;149500;KELP;2015;0;2013;32;;;2016;-31;;;;;2015.5;2985.5
-1;149600;RAINFOREST_RESIN;9995;30;;;;;10002;-2;10005;-30;;;9998.5;2992.0
-1;149600;KELP;2013;32;;;;;2016;-30;;;;;2014.5;2992.0
-1;149700;RAINFOREST_RESIN;10002;0;9996;1;9995;28;10004;-1;10005;-28;;;10003.0;2930.0
-1;149700;KELP;2013;1;2012;28;;;2016;-29;;;;;2014.5;2930.0
-1;149800;RAINFOREST_RESIN;10002;0;9996;1;9995;20;10004;-1;10005;-20;;;10003.0;2932.5
-1;149800;KELP;2015;0;2013;1;2012;20;2016;-21;;;;;2015.5;2932.5
-1;149900;RAINFOREST_RESIN;9996;2;9995;28;;;10004;-2;10005;-28;;;10000.0;3000.0
-1;149900;KELP;2013;25;;;;;2016;-30;;;;;2014.5;3000.0
-1;150000;RAINFOREST_RESIN;9996;1;9995;30;;;10004;-1;10005;-30;;;10000.0;2998.0
-1;150000;KELP;2013;31;;;;;2015;-3;2016;-31;;;2014.0;2998.0
-1;150100;RAINFOREST_RESIN;9998;2;9996;1;9995;21;10004;-1;10005;-21;;;10001.0;2983.0
-1;150100;KELP;2014;0;2013;22;;;2016;-22;;;;;2015.0;2983.0
-1;150200;RAINFOREST_RESIN;9996;2;9995;27;;;9998;-2;10004;-2;10005;-27;9997.0;3070.0
-1;150200;KELP;2013;29;;;;;2016;-29;;;;;2014.5;3070.0
-1;150300;RAINFOREST_RESIN;9998;10;9996;2;9995;22;10004;-2;10005;-22;;;10001.0;2978.0
-1;150300;KELP;2013;24;;;;;2015;-8;2016;-24;;;2014.0;2978.0
-1;150400;RAINFOREST_RESIN;9996;1;9995;30;;;9998;-2;10004;-1;10005;-30;9997.0;3069.5
-1;150400;KELP;2013;30;;;;;2016;-31;;;;;2014.5;3069.5
-1;150500;RAINFOREST_RESIN;10002;0;9995;29;;;10005;-29;;;;;10003.5;2931.5
-1;150500;KELP;2013;29;;;;;2016;-29;;;;;2014.5;2931.5
-1;150600;RAINFOREST_RESIN;9995;23;;;;;10005;-23;;;;;10000.0;3009.0
-1;150600;KELP;2013;22;;;;;2016;-23;;;;;2014.5;3009.0
-1;150700;RAINFOREST_RESIN;9996;2;9995;20;;;10004;-2;10005;-20;;;10000.0;3004.0
-1;150700;KELP;2013;22;;;;;2015;-1;2016;-22;;;2014.0;3004.0
-1;150800;RAINFOREST_RESIN;9995;30;;;;;9998;-2;10005;-30;;;9996.5;3084.5
-1;150800;KELP;2013;31;;;;;2016;-30;;;;;2014.5;3084.5
-1;150900;RAINFOREST_RESIN;9996;2;9995;22;;;10004;-2;10005;-22;;;10000.0;3011.0
-1;150900;KELP;2013;27;;;;;2016;-24;;;;;2014.5;3011.0
-1;151000;RAINFOREST_RESIN;9995;27;;;;;10005;-27;;;;;10000.0;3016.0
-1;151000;KELP;2013;27;;;;;2017;-27;;;;;2015.0;3016.0
-1;151100;RAINFOREST_RESIN;9995;25;;;;;10005;-25;;;;;10000.0;3020.5
-1;151100;KELP;2015;0;2013;30;;;2016;-25;;;;;2015.5;3020.5
-1;151200;RAINFOREST_RESIN;9996;1;9995;23;;;10004;-1;10005;-23;;;10000.0;3016.0
-1;151200;KELP;2013;24;;;;;2017;-24;;;;;2015.0;3016.0
-1;151300;RAINFOREST_RESIN;9995;27;;;;;10005;-27;;;;;10000.0;3024.0
-1;151300;KELP;2015;0;2014;8;2013;27;2017;-27;;;;;2016.0;3024.0
-1;151400;RAINFOREST_RESIN;9995;22;;;;;10005;-22;;;;;10000.0;3016.0
-1;151400;KELP;2013;22;;;;;2017;-22;;;;;2015.0;3016.0
-1;151500;RAINFOREST_RESIN;9996;2;9995;30;;;10002;-9;10004;-2;10005;-30;9999.0;3041.5
-1;151500;KELP;2014;31;;;;;2017;-32;;;;;2015.5;3041.5
-1;151600;RAINFOREST_RESIN;10002;0;9998;1;9995;20;10005;-20;;;;;10003.5;2945.5
-1;151600;KELP;2016;0;2014;20;;;2017;-20;;;;;2016.5;2945.5
-1;151700;RAINFOREST_RESIN;9996;1;9995;29;;;10004;-1;10005;-29;;;10000.0;3032.5
-1;151700;KELP;2014;30;;;;;2017;-30;;;;;2015.5;3032.5
-1;151800;RAINFOREST_RESIN;9998;2;9996;1;9995;29;10004;-1;10005;-29;;;10001.0;3008.5
-1;151800;KELP;2014;30;;;;;2017;-30;;;;;2015.5;3008.5
-1;151900;RAINFOREST_RESIN;9995;27;;;;;10005;-27;;;;;10000.0;3033.0
-1;151900;KELP;2014;27;;;;;2016;-2;2017;-27;;;2015.0;3033.0
-1;152000;RAINFOREST_RESIN;9995;23;;;;;9998;-22;10005;-23;;;9996.5;3099.5
-1;152000;KELP;2014;23;;;;;2017;-23;;;;;2015.5;3099.5
-1;152100;RAINFOREST_RESIN;9995;28;;;;;10005;-28;;;;;10000.0;3054.0
-1;152100;KELP;2014;28;;;;;2017;-28;;;;;2015.5;3054.0
-1;152200;RAINFOREST_RESIN;9995;28;;;;;10002;-2;10005;-28;;;9998.5;3076.0
-1;152200;KELP;2014;23;;;;;2017;-28;;;;;2015.5;3076.0
-1;152300;RAINFOREST_RESIN;9996;2;9995;25;;;10004;-2;10005;-25;;;10000.0;3070.0
-1;152300;KELP;2014;27;;;;;2017;-27;;;;;2015.5;3070.0
-1;152400;RAINFOREST_RESIN;9996;2;9995;22;;;10004;-2;10005;-22;;;10000.0;3070.0
-1;152400;KELP;2014;10;2013;22;;;2017;-24;;;;;2015.5;3070.0
-1;152500;RAINFOREST_RESIN;9996;2;9995;30;;;10002;-5;10004;-2;10005;-30;9999.0;3089.0
-1;152500;KELP;2013;32;;;;;2017;-32;;;;;2015.0;3089.0
-1;152600;RAINFOREST_RESIN;9995;27;;;;;10005;-27;;;;;10000.0;3075.0
-1;152600;KELP;2013;26;;;;;2017;-27;;;;;2015.0;3075.0
-1;152700;RAINFOREST_RESIN;9995;26;;;;;10005;-26;;;;;10000.0;3071.5
-1;152700;KELP;2014;4;2013;26;;;2017;-26;;;;;2015.5;3071.5
-1;152800;RAINFOREST_RESIN;9998;5;9995;29;;;10005;-29;;;;;10001.5;3055.5
-1;152800;KELP;2013;29;;;;;2015;-8;2017;-29;;;2014.0;3055.5
-1;152900;RAINFOREST_RESIN;10000;0;9998;1;9996;1;10004;-1;10005;-25;;;10002.0;3035.0
-1;152900;KELP;2014;5;2013;26;;;2016;-1;2017;-25;;;2015.0;3035.0
-1;153000;RAINFOREST_RESIN;9995;30;;;;;10002;-9;10005;-30;;;9998.5;3108.5
-1;153000;KELP;2015;0;2013;30;;;2017;-30;;;;;2016.0;3108.5
-1;153100;RAINFOREST_RESIN;9995;21;;;;;10005;-21;;;;;10000.0;3087.0
-1;153100;KELP;2013;21;;;;;2017;-21;;;;;2015.0;3087.0
-1;153200;RAINFOREST_RESIN;9998;3;9996;2;9995;20;10004;-2;10005;-20;;;10001.0;3070.0
-1;153200;KELP;2013;22;;;;;2017;-22;;;;;2015.0;3070.0
-1;153300;RAINFOREST_RESIN;9995;24;;;;;10005;-24;;;;;10000.0;3101.0
-1;153300;KELP;2013;24;;;;;2017;-24;;;;;2015.0;3101.0
-1;153400;RAINFOREST_RESIN;9995;20;;;;;10005;-20;;;;;10000.0;3092.0
-1;153400;KELP;2014;6;2013;20;;;2017;-20;;;;;2015.5;3092.0
-1;153500;RAINFOREST_RESIN;9995;21;;;;;9998;-2;10005;-21;;;9996.5;3139.0
-1;153500;KELP;2015;0;2014;7;2013;21;2017;-21;;;;;2016.0;3139.0
-1;153600;RAINFOREST_RESIN;9998;5;9996;1;9995;21;10004;-1;10005;-21;;;10001.0;3102.0
-1;153600;KELP;2013;22;;;;;2017;-22;;;;;2015.0;3102.0
-1;153700;RAINFOREST_RESIN;9996;1;9995;20;;;10004;-1;10005;-20;;;10000.0;3100.5
-1;153700;KELP;2014;26;;;;;2017;-21;;;;;2015.5;3100.5
-1;153800;RAINFOREST_RESIN;9995;27;;;;;10005;-27;;;;;10000.0;3100.5
-1;153800;KELP;2014;27;;;;;2017;-27;;;;;2015.5;3100.5
-1;153900;RAINFOREST_RESIN;9996;2;9995;25;;;10004;-2;10005;-25;;;10000.0;3100.5
-1;153900;KELP;2014;27;;;;;2017;-2;2018;-25;;;2015.5;3100.5
-1;154000;RAINFOREST_RESIN;9995;29;;;;;10005;-29;;;;;10000.0;3083.0
-1;154000;KELP;2015;29;;;;;2017;-3;2018;-29;;;2016.0;3083.0
-1;154100;RAINFOREST_RESIN;9995;20;;;;;10005;-20;;;;;10000.0;3065.5
-1;154100;KELP;2015;20;;;;;2018;-20;;;;;2016.5;3065.5
-1;154200;RAINFOREST_RESIN;9998;5;9996;1;9995;28;10004;-1;10005;-28;;;10001.0;3049.5
-1;154200;KELP;2015;29;;;;;2018;-29;;;;;2016.5;3049.5
-1;154300;RAINFOREST_RESIN;9996;1;9995;20;;;10004;-1;10005;-20;;;10000.0;3073.5
-1;154300;KELP;2015;21;;;;;2018;-21;;;;;2016.5;3073.5
-1;154400;RAINFOREST_RESIN;9996;1;9995;28;;;10004;-1;10005;-28;;;10000.0;3073.5
-1;154400;KELP;2015;29;;;;;2018;-29;;;;;2016.5;3073.5
-1;154500;RAINFOREST_RESIN;9995;25;;;;;10002;-3;10005;-25;;;9998.5;3096.0
-1;154500;KELP;2015;25;;;;;2018;-25;;;;;2016.5;3096.0
-1;154600;RAINFOREST_RESIN;9996;1;9995;26;;;10004;-1;10005;-26;;;10000.0;3060.0
-1;154600;KELP;2015;27;;;;;2019;-27;;;;;2017.0;3060.0
-1;154700;RAINFOREST_RESIN;9995;30;;;;;10005;-30;;;;;10000.0;3071.0
-1;154700;KELP;2015;30;;;;;2019;-30;;;;;2017.0;3071.0
-1;154800;RAINFOREST_RESIN;10002;0;9998;8;9996;1;10004;-1;10005;-28;;;10003.0;3006.0
-1;154800;KELP;2016;32;;;;;2019;-29;;;;;2017.5;3006.0
-1;154900;RAINFOREST_RESIN;9995;28;;;;;9998;-2;10005;-28;;;9996.5;3142.5
-1;154900;KELP;2015;28;;;;;2019;-28;;;;;2017.0;3142.5
-1;155000;RAINFOREST_RESIN;9995;22;;;;;10005;-22;;;;;10000.0;3090.0
-1;155000;KELP;2015;22;;;;;2019;-22;;;;;2017.0;3090.0
-1;155100;RAINFOREST_RESIN;9995;28;;;;;10005;-28;;;;;10000.0;3091.0
-1;155100;KELP;2015;27;;;;;2019;-28;;;;;2017.0;3091.0
-1;155200;RAINFOREST_RESIN;10002;0;9995;28;;;10005;-28;;;;;10003.5;3048.0
-1;155200;KELP;2015;28;;;;;2018;-28;;;;;2016.5;3048.0
-1;155300;RAINFOREST_RESIN;9998;8;9995;27;;;10005;-27;;;;;10001.5;3091.0
-1;155300;KELP;2014;27;;;;;2018;-27;;;;;2016.0;3091.0
-1;155400;RAINFOREST_RESIN;9995;23;;;;;10005;-23;;;;;10000.0;3126.0
-1;155400;KELP;2014;31;;;;;2017;-23;;;;;2015.5;3126.0
-1;155500;RAINFOREST_RESIN;9996;1;9995;28;;;9998;-2;10002;-6;10004;-1;9997.0;3178.0
-1;155500;KELP;2014;29;;;;;2016;-12;2017;-29;;;2015.0;3178.0
-1;155600;RAINFOREST_RESIN;9996;2;9995;30;;;10004;-2;10005;-30;;;10000.0;3109.0
-1;155600;KELP;2015;2;2014;32;;;2018;-32;;;;;2016.5;3109.0
-1;155700;RAINFOREST_RESIN;9995;22;;;;;10005;-22;;;;;10000.0;3135.0
-1;155700;KELP;2014;22;;;;;2016;-4;2018;-22;;;2015.0;3135.0
-1;155800;RAINFOREST_RESIN;9996;2;9995;28;;;10002;-5;10004;-2;10005;-28;9999.0;3148.0
-1;155800;KELP;2014;30;;;;;2016;-6;2017;-30;;;2015.0;3148.0
-1;155900;RAINFOREST_RESIN;9996;2;9995;28;;;10004;-2;10005;-28;;;10000.0;3129.0
-1;155900;KELP;2014;30;;;;;2016;-6;2017;-30;;;2015.0;3129.0
-1;156000;RAINFOREST_RESIN;9998;9;9996;1;9995;25;10004;-1;10005;-25;;;10001.0;3109.0
-1;156000;KELP;2014;26;;;;;2017;-26;;;;;2015.5;3109.0
-1;156100;RAINFOREST_RESIN;9998;6;9996;1;9995;27;10004;-1;10005;-27;;;10001.0;3109.0
-1;156100;KELP;2014;28;;;;;2017;-28;;;;;2015.5;3109.0
-1;156200;RAINFOREST_RESIN;9996;2;9995;22;;;10004;-2;10005;-22;;;10000.0;3128.5
-1;156200;KELP;2014;24;;;;;2017;-2;2018;-22;;;2015.5;3128.5
-1;156300;RAINFOREST_RESIN;9996;1;9995;28;;;10004;-1;10005;-28;;;10000.0;3125.0
-1;156300;KELP;2014;29;;;;;2015;-12;2017;-29;;;2014.5;3125.0
-1;156400;RAINFOREST_RESIN;10002;0;9995;23;;;10005;-23;;;;;10003.5;3075.5
-1;156400;KELP;2014;28;;;;;2017;-23;;;;;2015.5;3075.5
-1;156500;RAINFOREST_RESIN;9996;2;9995;27;;;10002;-2;10004;-2;10005;-27;9999.0;3152.0
-1;156500;KELP;2014;29;;;;;2017;-29;;;;;2015.5;3152.0
-1;156600;RAINFOREST_RESIN;9996;1;9995;23;;;10004;-1;10005;-23;;;10000.0;3152.5
-1;156600;KELP;2015;23;;;;;2018;-24;;;;;2016.5;3152.5
-1;156700;RAINFOREST_RESIN;9998;6;9995;27;;;10005;-27;;;;;10001.5;3130.0
-1;156700;KELP;2015;31;;;;;2018;-27;;;;;2016.5;3130.0
-1;156800;RAINFOREST_RESIN;9998;7;9996;2;9995;22;10004;-2;10005;-22;;;10001.0;3137.5
-1;156800;KELP;2015;32;;;;;2018;-24;;;;;2016.5;3137.5
-1;156900;RAINFOREST_RESIN;9996;1;9995;24;;;10004;-1;10005;-24;;;10000.0;3123.0
-1;156900;KELP;2014;24;;;;;2015;-20;2018;-25;;;2014.5;3123.0
-1;157000;RAINFOREST_RESIN;9996;1;9995;21;;;10004;-1;10005;-21;;;10000.0;3136.0
-1;157000;KELP;2014;21;;;;;2016;-8;2018;-22;;;2015.0;3136.0
-1;157100;RAINFOREST_RESIN;9996;2;9995;22;;;9998;-2;10002;-2;10004;-2;9997.0;3207.0
-1;157100;KELP;2014;24;;;;;2018;-24;;;;;2016.0;3207.0
-1;157200;RAINFOREST_RESIN;9995;22;;;;;10002;-3;10005;-22;;;9998.5;3199.5
-1;157200;KELP;2015;1;2014;22;;;2018;-22;;;;;2016.5;3199.5
-1;157300;RAINFOREST_RESIN;9995;22;;;;;10000;-8;10005;-22;;;9997.5;3143.5
-1;157300;KELP;2014;22;;;;;2015;-16;2017;-22;;;2014.5;3143.5
-1;157400;RAINFOREST_RESIN;10002;0;9996;2;9995;23;10004;-2;10005;-23;;;10003.0;3126.5
-1;157400;KELP;2014;16;;;;;2017;-25;;;;;2015.5;3126.5
-1;157500;RAINFOREST_RESIN;9995;26;;;;;10005;-26;;;;;10000.0;3160.0
-1;157500;KELP;2014;25;;;;;2017;-26;;;;;2015.5;3160.0
-1;157600;RAINFOREST_RESIN;9996;1;9995;23;;;10004;-1;10005;-23;;;10000.0;3115.5
-1;157600;KELP;2014;24;;;;;2015;-12;2017;-24;;;2014.5;3115.5
-1;157700;RAINFOREST_RESIN;9996;2;9995;23;;;10002;-6;10004;-2;10005;-23;9999.0;3223.5
-1;157700;KELP;2016;0;2014;25;;;2017;-25;;;;;2016.5;3223.5
-1;157800;RAINFOREST_RESIN;9996;1;9995;22;;;10002;-4;10004;-1;10005;-22;9999.0;3176.5
-1;157800;KELP;2014;23;;;;;2017;-23;;;;;2015.5;3176.5
-1;157900;RAINFOREST_RESIN;9995;24;;;;;10002;-4;10005;-24;;;9998.5;3182.0
-1;157900;KELP;2014;31;;;;;2017;-24;;;;;2015.5;3182.0
-1;158000;RAINFOREST_RESIN;9996;2;9995;27;;;10004;-2;10005;-27;;;10000.0;3165.5
-1;158000;KELP;2014;29;;;;;2017;-29;;;;;2015.5;3165.5
-1;158100;RAINFOREST_RESIN;9996;2;9995;21;;;10004;-2;10005;-21;;;10000.0;3166.0
-1;158100;KELP;2014;22;;;;;2017;-23;;;;;2015.5;3166.0
-1;158200;RAINFOREST_RESIN;10002;0;9996;1;9995;25;10004;-1;10005;-25;;;10003.0;3132.0
-1;158200;KELP;2014;26;;;;;2017;-26;;;;;2015.5;3132.0
-1;158300;RAINFOREST_RESIN;9996;1;9995;30;;;9998;-10;10004;-1;10005;-30;9997.0;3199.0
-1;158300;KELP;2014;31;;;;;2017;-31;;;;;2015.5;3199.0
-1;158400;RAINFOREST_RESIN;9996;1;9995;30;;;9998;-10;10004;-1;10005;-30;9997.0;3241.5
-1;158400;KELP;2016;0;2014;31;;;2017;-31;;;;;2016.5;3241.5
-1;158500;RAINFOREST_RESIN;9996;1;9995;21;;;10004;-1;10005;-21;;;10000.0;3188.5
-1;158500;KELP;2014;22;;;;;2017;-22;;;;;2015.5;3188.5
-1;158600;RAINFOREST_RESIN;9995;27;;;;;10005;-27;;;;;10000.0;3165.0
-1;158600;KELP;2014;27;;;;;2016;-2;2017;-27;;;2015.0;3165.0
-1;158700;RAINFOREST_RESIN;9995;29;;;;;10005;-29;;;;;10000.0;3165.0
-1;158700;KELP;2014;29;;;;;2016;-5;2017;-29;;;2015.0;3165.0
-1;158800;RAINFOREST_RESIN;9995;24;;;;;10005;-24;;;;;10000.0;3233.0
-1;158800;KELP;2016;0;2014;24;;;2017;-24;;;;;2016.5;3233.0
-1;158900;RAINFOREST_RESIN;9996;2;9995;30;;;10004;-2;10005;-30;;;10000.0;3191.0
-1;158900;KELP;2014;32;;;;;2017;-32;;;;;2015.5;3191.0
-1;159000;RAINFOREST_RESIN;9996;1;9995;26;;;10002;-7;10004;-1;10005;-26;9999.0;3235.0
-1;159000;KELP;2015;1;2014;26;;;2018;-27;;;;;2016.5;3235.0
-1;159100;RAINFOREST_RESIN;9996;1;9995;25;;;10004;-1;10005;-25;;;10000.0;3191.0
-1;159100;KELP;2014;31;;;;;2017;-26;;;;;2015.5;3191.0
-1;159200;RAINFOREST_RESIN;9995;30;;;;;10002;-1;10005;-30;;;9998.5;3216.5
-1;159200;KELP;2014;30;;;;;2017;-30;;;;;2015.5;3216.5
-1;159300;RAINFOREST_RESIN;9995;21;;;;;10005;-21;;;;;10000.0;3249.0
-1;159300;KELP;2014;20;;;;;2018;-21;;;;;2016.0;3249.0
-1;159400;RAINFOREST_RESIN;10000;0;9998;6;9996;1;10004;-1;10005;-23;;;10002.0;3288.0
-1;159400;KELP;2016;0;2014;24;;;2018;-24;;;;;2017.0;3288.0
-1;159500;RAINFOREST_RESIN;9996;1;9995;25;;;10004;-1;10005;-25;;;10000.0;3249.0
-1;159500;KELP;2014;26;;;;;2018;-26;;;;;2016.0;3249.0
-1;159600;RAINFOREST_RESIN;9998;8;9996;1;9995;23;10004;-1;10005;-23;;;10001.0;3286.0
-1;159600;KELP;2016;0;2014;24;;;2018;-24;;;;;2017.0;3286.0
-1;159700;RAINFOREST_RESIN;9996;1;9995;29;;;9998;-8;10004;-1;10005;-29;9997.0;3224.0
-1;159700;KELP;2014;30;;;;;2017;-1;2018;-29;;;2015.5;3224.0
-1;159800;RAINFOREST_RESIN;9995;20;;;;;10002;-3;10005;-20;;;9998.5;3249.5
-1;159800;KELP;2014;20;;;;;2018;-20;;;;;2016.0;3249.5
-1;159900;RAINFOREST_RESIN;9998;2;9996;1;9995;24;10000;-10;10004;-1;10005;-24;9999.0;3186.0
-1;159900;KELP;2014;25;;;;;2015;-19;2017;-1;2018;-24;2014.5;3186.0
-1;160000;RAINFOREST_RESIN;9996;2;9995;24;;;10004;-2;10005;-24;;;10000.0;3281.0
-1;160000;KELP;2014;26;;;;;2018;-26;;;;;2016.0;3281.0
-1;160100;RAINFOREST_RESIN;9996;2;9995;24;;;10004;-2;10005;-24;;;10000.0;3305.0
-1;160100;KELP;2015;33;;;;;2018;-26;;;;;2016.5;3305.0
-1;160200;RAINFOREST_RESIN;9998;4;9996;1;9995;23;10004;-1;10005;-23;;;10001.0;3241.0
-1;160200;KELP;2014;24;;;;;2016;-5;2017;-1;2018;-23;2015.0;3241.0
-1;160300;RAINFOREST_RESIN;9996;1;9995;25;;;9998;-2;10004;-1;10005;-25;9997.0;3232.0
-1;160300;KELP;2014;29;;;;;2017;-26;;;;;2015.5;3232.0
-1;160400;RAINFOREST_RESIN;9995;23;;;;;9998;-2;10002;-8;10005;-23;9996.5;3321.0
-1;160400;KELP;2017;0;2014;23;;;2018;-23;;;;;2017.5;3321.0
-1;160500;RAINFOREST_RESIN;9998;4;9996;2;9995;22;10004;-2;10005;-22;;;10001.0;3310.0
-1;160500;KELP;2014;24;;;;;2018;-24;;;;;2016.0;3310.0
-1;160600;RAINFOREST_RESIN;10002;0;9996;2;9995;20;10004;-2;10005;-20;;;10003.0;3312.5
-1;160600;KELP;2014;22;;;;;2017;-22;;;;;2015.5;3312.5
